timestamp_nano,datetime_utc,name,axis_x,accuracy
712769708683499,2024-03-21T19:39:56.951Z,tcs3407 uncalibrated lux sensor,1328.0,3
712770032683499,2024-03-21T19:39:57.275Z,tcs3407 uncalibrated lux sensor,1383.0,3
712770356683499,2024-03-21T19:39:57.600Z,tcs3407 uncalibrated lux sensor,1550.0,3
712770680683499,2024-03-21T19:39:57.923Z,tcs3407 uncalibrated lux sensor,1614.0,3
712771016016832,2024-03-21T19:39:58.259Z,tcs3407 uncalibrated lux sensor,1417.0,3
712771351350165,2024-03-21T19:39:58.594Z,tcs3407 uncalibrated lux sensor,1063.0,3
712771685350165,2024-03-21T19:39:58.928Z,tcs3407 uncalibrated lux sensor,994.0,3
712772005350165,2024-03-21T19:39:59.249Z,tcs3407 uncalibrated lux sensor,1061.0,3
712772327350165,2024-03-21T19:39:59.570Z,tcs3407 uncalibrated lux sensor,1220.0,3
712772649350165,2024-03-21T19:39:59.892Z,tcs3407 uncalibrated lux sensor,1541.0,3
712772968016831,2024-03-21T19:40:00.212Z,tcs3407 uncalibrated lux sensor,1662.0,3
712773286683497,2024-03-21T19:40:00.529Z,tcs3407 uncalibrated lux sensor,1688.0,3
712773605350163,2024-03-21T19:40:00.848Z,tcs3407 uncalibrated lux sensor,1721.0,3
712773924016563,2024-03-21T19:40:01.168Z,tcs3407 uncalibrated lux sensor,1696.0,3
712774250016563,2024-03-21T19:40:01.494Z,tcs3407 uncalibrated lux sensor,1790.0,3
712774576016563,2024-03-21T19:40:01.820Z,tcs3407 uncalibrated lux sensor,1847.0,3
712774902016563,2024-03-21T19:40:02.146Z,tcs3407 uncalibrated lux sensor,1741.0,3
712775228016563,2024-03-21T19:40:02.471Z,tcs3407 uncalibrated lux sensor,1714.0,3
712775554016563,2024-03-21T19:40:02.798Z,tcs3407 uncalibrated lux sensor,1748.0,3
712775880016563,2024-03-21T19:40:03.123Z,tcs3407 uncalibrated lux sensor,1738.0,3
712776206016563,2024-03-21T19:40:03.450Z,tcs3407 uncalibrated lux sensor,1716.0,3
712776530683229,2024-03-21T19:40:03.774Z,tcs3407 uncalibrated lux sensor,1784.0,3
712776854016562,2024-03-21T19:40:04.097Z,tcs3407 uncalibrated lux sensor,1823.0,3
712777177349895,2024-03-21T19:40:04.420Z,tcs3407 uncalibrated lux sensor,1792.0,3
712777500683228,2024-03-21T19:40:04.743Z,tcs3407 uncalibrated lux sensor,1850.0,3
712777824016561,2024-03-21T19:40:05.067Z,tcs3407 uncalibrated lux sensor,1918.0,3
712778147349894,2024-03-21T19:40:05.390Z,tcs3407 uncalibrated lux sensor,1934.0,3
712778470683094,2024-03-21T19:40:05.713Z,tcs3407 uncalibrated lux sensor,1846.0,3
712778804013127,2024-03-21T19:40:06.047Z,tcs3407 uncalibrated lux sensor,1866.0,3
712779137342627,2024-03-21T19:40:06.380Z,tcs3407 uncalibrated lux sensor,1830.0,3
712779470671193,2024-03-21T19:40:06.713Z,tcs3407 uncalibrated lux sensor,1770.0,3
712779803998526,2024-03-21T19:40:07.047Z,tcs3407 uncalibrated lux sensor,1748.0,3
712740250947481,2024-03-21T19:39:27.493Z,lps22h barometer sensor,923.16455,3
712740430947515,2024-03-21T19:39:27.674Z,lps22h barometer sensor,923.1714,3
712740610947515,2024-03-21T19:39:27.853Z,lps22h barometer sensor,923.1797,3
712740790947048,2024-03-21T19:39:28.033Z,lps22h barometer sensor,923.1843,3
712740970947048,2024-03-21T19:39:28.213Z,lps22h barometer sensor,923.1929,3
712741150947048,2024-03-21T19:39:28.394Z,lps22h barometer sensor,923.18286,3
