timestamp_nano,datetime_utc,name,axis_x,accuracy
867226362147064,2024-03-07T17:41:37.491Z,tcs3407 uncalibrated lux sensor,787.0,3
867226376045633,2024-03-07T17:41:37.505Z,tcs3407 uncalibrated lux sensor,606.0,3
867226799388492,2024-03-07T17:41:37.927Z,tcs3407 uncalibrated lux sensor,962.0,3
867226856198233,2024-03-07T17:41:37.985Z,tcs3407 uncalibrated lux sensor,674.0,3
867227219469742,2024-03-07T17:41:38.348Z,tcs3407 uncalibrated lux sensor,1024.0,3
867227626204742,2024-03-07T17:41:38.755Z,tcs3407 uncalibrated lux sensor,1000.0,3
867228022262642,2024-03-07T17:41:39.150Z,tcs3407 uncalibrated lux sensor,1044.0,3
867228409584642,2024-03-07T17:41:39.538Z,tcs3407 uncalibrated lux sensor,1119.0,3
867228789626725,2024-03-07T17:41:39.918Z,tcs3407 uncalibrated lux sensor,1057.0,3
867229163509417,2024-03-07T17:41:40.292Z,tcs3407 uncalibrated lux sensor,985.0,3
867229532112059,2024-03-07T17:41:40.661Z,tcs3407 uncalibrated lux sensor,1058.0,3
867229916136259,2024-03-07T17:41:41.045Z,tcs3407 uncalibrated lux sensor,963.0,3
867230294906821,2024-03-07T17:41:41.422Z,tcs3407 uncalibrated lux sensor,991.0,3
867230669041526,2024-03-07T17:41:41.798Z,tcs3407 uncalibrated lux sensor,1047.0,3
867231039055581,2024-03-07T17:41:42.168Z,tcs3407 uncalibrated lux sensor,995.0,3
867231164445139,2024-03-07T17:41:42.293Z,tcs3407 uncalibrated lux sensor,906.0,3
867231405435896,2024-03-07T17:41:42.534Z,tcs3407 uncalibrated lux sensor,910.0,3
867231521813866,2024-03-07T17:41:42.650Z,tcs3407 uncalibrated lux sensor,807.0,3
867231768545296,2024-03-07T17:41:42.897Z,tcs3407 uncalibrated lux sensor,923.0,3
867231876687083,2024-03-07T17:41:43.005Z,tcs3407 uncalibrated lux sensor,774.0,3
867232229272374,2024-03-07T17:41:43.358Z,tcs3407 uncalibrated lux sensor,801.0,3
867232579752734,2024-03-07T17:41:43.707Z,tcs3407 uncalibrated lux sensor,829.0,3
867232928290195,2024-03-07T17:41:44.057Z,tcs3407 uncalibrated lux sensor,800.0,3
867233275028565,2024-03-07T17:41:44.404Z,tcs3407 uncalibrated lux sensor,863.0,3
867233621524743,2024-03-07T17:41:44.750Z,tcs3407 uncalibrated lux sensor,873.0,3
867233969174743,2024-03-07T17:41:45.098Z,tcs3407 uncalibrated lux sensor,752.0,3
867234317235076,2024-03-07T17:41:45.446Z,tcs3407 uncalibrated lux sensor,698.0,3
867234649262709,2024-03-07T17:41:45.778Z,tcs3407 uncalibrated lux sensor,680.0,3
867234971291042,2024-03-07T17:41:46.100Z,tcs3407 uncalibrated lux sensor,619.0,3
867235293319342,2024-03-07T17:41:46.422Z,tcs3407 uncalibrated lux sensor,594.0,3
867235625346708,2024-03-07T17:41:46.754Z,tcs3407 uncalibrated lux sensor,516.0,3
867235957374041,2024-03-07T17:41:47.086Z,tcs3407 uncalibrated lux sensor,424.0,3
867236307398841,2024-03-07T17:41:47.436Z,tcs3407 uncalibrated lux sensor,324.0,3
