timestamp_nano,datetime_utc,name,axis_x,axis_y,axis_z,delta_x,delta_y,delta_z,accuracy
867226122168230,2024-03-07T17:41:37.251Z,gyroscope sensor uncalibrated,-0.05497787,-0.47219884,-0.08735373,-0.05497787,-0.47219884,-0.08735373,3
867226142165730,2024-03-07T17:41:37.271Z,gyroscope sensor uncalibrated,-0.06047566,-0.1386664,0.14905111,-0.06047566,-0.1386664,0.14905111,3
867226162163263,2024-03-07T17:41:37.291Z,gyroscope sensor uncalibrated,0.042760566,0.21197024,0.1459968,0.042760566,0.21197024,0.1459968,3
867226182160896,2024-03-07T17:41:37.311Z,gyroscope sensor uncalibrated,0.08124508,0.49846604,0.16798794,0.08124508,0.49846604,0.16798794,3
867226202158629,2024-03-07T17:41:37.331Z,gyroscope sensor uncalibrated,0.081855945,0.4868596,0.18081611,0.081855945,0.4868596,0.18081611,3
867226222156395,2024-03-07T17:41:37.351Z,gyroscope sensor uncalibrated,0.029932396,0.2657264,0.13255776,0.029932396,0.2657264,0.13255776,3
867226242154161,2024-03-07T17:41:37.371Z,gyroscope sensor uncalibrated,-0.09896017,-0.017104227,0.02565634,-0.09896017,-0.017104227,0.02565634,3
867226262151927,2024-03-07T17:41:37.391Z,gyroscope sensor uncalibrated,-0.21074851,-0.15393804,-0.103847094,-0.21074851,-0.15393804,-0.103847094,3
867226282149760,2024-03-07T17:41:37.411Z,gyroscope sensor uncalibrated,-0.26083946,-0.092240654,-0.16249016,-0.26083946,-0.092240654,-0.16249016,3
867226302147960,2024-03-07T17:41:37.430Z,gyroscope sensor uncalibrated,-0.2565634,0.00061086525,-0.089186326,-0.2565634,0.00061086525,-0.089186326,3
867226322145726,2024-03-07T17:41:37.451Z,gyroscope sensor uncalibrated,-0.19181168,0.093462385,0.0580322,-0.19181168,0.093462385,0.0580322,3
867226342143559,2024-03-07T17:41:37.471Z,gyroscope sensor uncalibrated,-0.25717425,0.2125811,0.14782938,-0.25717425,0.2125811,0.14782938,3
867226362141392,2024-03-07T17:41:37.491Z,gyroscope sensor uncalibrated,-0.38056904,0.21991149,0.03176499,-0.38056904,0.21991149,0.03176499,3
867226382139158,2024-03-07T17:41:37.511Z,gyroscope sensor uncalibrated,-0.25473082,0.23396139,-0.029321533,-0.25473082,0.23396139,-0.029321533,3
867226402136924,2024-03-07T17:41:37.530Z,gyroscope sensor uncalibrated,-0.10262536,0.15149458,0.07513642,-0.10262536,0.15149458,0.07513642,3
867226422134757,2024-03-07T17:41:37.551Z,gyroscope sensor uncalibrated,-0.12950343,-0.009162978,0.19486602,-0.12950343,-0.009162978,0.19486602,3
867226442132590,2024-03-07T17:41:37.571Z,gyroscope sensor uncalibrated,-0.33536503,-0.3023783,0.06291912,-0.33536503,-0.3023783,0.06291912,3
867226462130356,2024-03-07T17:41:37.591Z,gyroscope sensor uncalibrated,-0.20952678,-0.5662721,0.06352998,-0.20952678,-0.5662721,0.06352998,3
867226482128189,2024-03-07T17:41:37.611Z,gyroscope sensor uncalibrated,-0.14905111,-0.4990769,-0.019547688,-0.14905111,-0.4990769,-0.019547688,3
867226502125255,2024-03-07T17:41:37.631Z,gyroscope sensor uncalibrated,-0.15149458,-0.48502702,-0.106901415,-0.15149458,-0.48502702,-0.106901415,3
867226522122988,2024-03-07T17:41:37.651Z,gyroscope sensor uncalibrated,-0.2302962,-0.57910025,-0.0036651916,-0.2302962,-0.57910025,-0.0036651916,3
867226542120721,2024-03-07T17:41:37.671Z,gyroscope sensor uncalibrated,-0.37751472,-0.39706242,0.14844026,-0.37751472,-0.39706242,0.14844026,3
867226562118521,2024-03-07T17:41:37.691Z,gyroscope sensor uncalibrated,-0.4447099,-0.11301007,0.3463606,-0.4447099,-0.11301007,0.3463606,3
867226582116321,2024-03-07T17:41:37.711Z,gyroscope sensor uncalibrated,-0.35613444,0.25045475,0.23518312,-0.35613444,0.25045475,0.23518312,3
867226602114054,2024-03-07T17:41:37.731Z,gyroscope sensor uncalibrated,-0.5112942,0.7470882,-0.27488935,-0.5112942,0.7470882,-0.27488935,3
867226622111887,2024-03-07T17:41:37.751Z,gyroscope sensor uncalibrated,-0.5864306,0.7098254,-0.45204028,-0.5864306,0.7098254,-0.45204028,3
867226642109720,2024-03-07T17:41:37.771Z,gyroscope sensor uncalibrated,-0.35613444,0.24923302,-0.26083946,-0.35613444,0.24923302,-0.26083946,3
867226662107553,2024-03-07T17:41:37.791Z,gyroscope sensor uncalibrated,-0.376293,-0.29138273,-0.054367006,-0.376293,-0.29138273,-0.054367006,3
867226720802064,2024-03-07T17:41:37.849Z,gyroscope sensor uncalibrated,-0.45204028,-0.27122417,-0.33964106,-0.45204028,-0.27122417,-0.33964106,3
867226730800064,2024-03-07T17:41:37.859Z,gyroscope sensor uncalibrated,-0.44165558,-0.16310102,-0.29993483,-0.44165558,-0.16310102,-0.29993483,3
867226740798064,2024-03-07T17:41:37.869Z,gyroscope sensor uncalibrated,-0.3585779,-0.028099801,-0.26450464,-0.3585779,-0.028099801,-0.26450464,3
867226750797064,2024-03-07T17:41:37.879Z,gyroscope sensor uncalibrated,-0.29626966,0.086132,-0.27550024,-0.29626966,0.086132,-0.27550024,3
867226760795730,2024-03-07T17:41:37.889Z,gyroscope sensor uncalibrated,-0.3231477,0.20280726,-0.26450464,-0.3231477,0.20280726,-0.26450464,3
867226770794230,2024-03-07T17:41:37.899Z,gyroscope sensor uncalibrated,-0.35063666,0.28405234,-0.23762658,-0.35063666,0.28405234,-0.23762658,3
867226780793030,2024-03-07T17:41:37.908Z,gyroscope sensor uncalibrated,-0.3481932,0.29443705,-0.21319197,-0.3481932,0.29443705,-0.21319197,3
867226790791696,2024-03-07T17:41:37.919Z,gyroscope sensor uncalibrated,-0.3268129,0.20158553,-0.19181168,-0.3268129,0.20158553,-0.19181168,3
867226800790553,2024-03-07T17:41:37.929Z,gyroscope sensor uncalibrated,-0.2828306,0.043982297,-0.16982053,-0.2828306,0.043982297,-0.16982053,3
867226810789303,2024-03-07T17:41:37.939Z,gyroscope sensor uncalibrated,-0.2144137,-0.1740966,-0.1001819,-0.2144137,-0.1740966,-0.1001819,3
867226820787969,2024-03-07T17:41:37.949Z,gyroscope sensor uncalibrated,-0.1881465,-0.23457226,-0.105068825,-0.1881465,-0.23457226,-0.105068825,3
867226830786769,2024-03-07T17:41:37.959Z,gyroscope sensor uncalibrated,-0.15821409,-0.24190263,-0.12095132,-0.15821409,-0.24190263,-0.12095132,3
867226840785496,2024-03-07T17:41:37.969Z,gyroscope sensor uncalibrated,-0.124005646,-0.20586158,-0.23090707,-0.124005646,-0.20586158,-0.23090707,3
867226850784162,2024-03-07T17:41:37.979Z,gyroscope sensor uncalibrated,-0.1685988,-0.0983493,-0.28038713,-0.1685988,-0.0983493,-0.28038713,3
867226860782931,2024-03-07T17:41:37.989Z,gyroscope sensor uncalibrated,-0.27122417,-0.08307768,-0.27000242,-0.27122417,-0.08307768,-0.27000242,3
867226870781645,2024-03-07T17:41:37.999Z,gyroscope sensor uncalibrated,-0.17592919,-0.13988814,-0.20769419,-0.17592919,-0.13988814,-0.20769419,3
867226880780311,2024-03-07T17:41:38.008Z,gyroscope sensor uncalibrated,-0.04337143,-0.14538592,-0.12156218,-0.04337143,-0.14538592,-0.12156218,3
867226890779061,2024-03-07T17:41:38.019Z,gyroscope sensor uncalibrated,0.004886922,-0.16126843,-0.07880162,0.004886922,-0.16126843,-0.07880162,3
867226900777766,2024-03-07T17:41:38.029Z,gyroscope sensor uncalibrated,0.03848451,-0.15088372,-0.020158553,0.03848451,-0.15088372,-0.020158553,3
867226910776543,2024-03-07T17:41:38.039Z,gyroscope sensor uncalibrated,0.044593163,-0.11728613,0.013439035,0.044593163,-0.11728613,0.013439035,3
867226920775279,2024-03-07T17:41:38.049Z,gyroscope sensor uncalibrated,0.056199603,-0.084910266,0.02443461,0.056199603,-0.084910266,0.02443461,3
867226930773979,2024-03-07T17:41:38.059Z,gyroscope sensor uncalibrated,0.055588737,-0.062308256,0.06414085,0.055588737,-0.062308256,0.06414085,3
867226940772740,2024-03-07T17:41:38.069Z,gyroscope sensor uncalibrated,-0.043982297,-0.052534413,0.1423316,-0.043982297,-0.052534413,0.1423316,3
867226950771467,2024-03-07T17:41:38.079Z,gyroscope sensor uncalibrated,-0.16737708,-0.013439035,0.15271631,-0.16737708,-0.013439035,0.15271631,3
867226960770162,2024-03-07T17:41:38.088Z,gyroscope sensor uncalibrated,-0.258396,0.03726278,0.20219639,-0.258396,0.03726278,0.20219639,3
867226970768912,2024-03-07T17:41:38.098Z,gyroscope sensor uncalibrated,-0.31581733,0.10751228,0.19303341,-0.31581733,0.10751228,0.19303341,3
867226980767632,2024-03-07T17:41:38.109Z,gyroscope sensor uncalibrated,-0.35735616,0.07452556,0.07086037,-0.35735616,0.07452556,0.07086037,3
867226990766324,2024-03-07T17:41:38.119Z,gyroscope sensor uncalibrated,-0.3866777,-0.055588737,-0.086132,-0.3866777,-0.055588737,-0.086132,3
867227000765064,2024-03-07T17:41:38.129Z,gyroscope sensor uncalibrated,-0.26450464,-0.2950479,-0.21563543,-0.26450464,-0.2950479,-0.21563543,3
867227010763778,2024-03-07T17:41:38.139Z,gyroscope sensor uncalibrated,-0.05681047,-0.58459806,-0.41783184,-0.05681047,-0.58459806,-0.41783184,3
867227020762502,2024-03-07T17:41:38.149Z,gyroscope sensor uncalibrated,0.093462385,-0.94806284,-0.54428095,0.093462385,-0.94806284,-0.54428095,3
867227030761268,2024-03-07T17:41:38.159Z,gyroscope sensor uncalibrated,0.12644911,-1.0824533,-0.44898596,0.12644911,-1.0824533,-0.44898596,3
867227040760034,2024-03-07T17:41:38.169Z,gyroscope sensor uncalibrated,0.22602014,-1.1349876,-0.3323107,0.22602014,-1.1349876,-0.3323107,3
867227050758800,2024-03-07T17:41:38.179Z,gyroscope sensor uncalibrated,0.38056904,-1.087951,-0.21991149,0.38056904,-1.087951,-0.21991149,3
867227060757566,2024-03-07T17:41:38.189Z,gyroscope sensor uncalibrated,0.48380527,-0.86376345,-0.07391469,0.48380527,-0.86376345,-0.07391469,3
867227070756332,2024-03-07T17:41:38.199Z,gyroscope sensor uncalibrated,0.43799037,-0.4831944,-0.116675265,0.43799037,-0.4831944,-0.116675265,3
867227080755098,2024-03-07T17:41:38.208Z,gyroscope sensor uncalibrated,0.39767328,0.029321533,-0.14294247,0.39767328,0.029321533,-0.14294247,3
867227090753864,2024-03-07T17:41:38.219Z,gyroscope sensor uncalibrated,0.22602014,0.48624873,-0.2443461,0.22602014,0.48624873,-0.2443461,3
867227100752564,2024-03-07T17:41:38.229Z,gyroscope sensor uncalibrated,0.16126843,0.64568454,-0.44532076,0.16126843,0.64568454,-0.44532076,3
867227110751330,2024-03-07T17:41:38.239Z,gyroscope sensor uncalibrated,0.28405234,0.65179324,-0.5143485,0.28405234,0.65179324,-0.5143485,3
867227120750096,2024-03-07T17:41:38.249Z,gyroscope sensor uncalibrated,0.35308012,0.5748242,-0.36163223,0.35308012,0.5748242,-0.36163223,3
867227130748796,2024-03-07T17:41:38.259Z,gyroscope sensor uncalibrated,0.27977628,0.40439278,-0.10262536,0.27977628,0.40439278,-0.10262536,3
867227140747562,2024-03-07T17:41:38.269Z,gyroscope sensor uncalibrated,0.22113322,0.16676621,0.15393804,0.22113322,0.16676621,0.15393804,3
867227150746328,2024-03-07T17:41:38.278Z,gyroscope sensor uncalibrated,0.2669481,-0.028099801,0.26206118,0.2669481,-0.028099801,0.26206118,3
867227160745094,2024-03-07T17:41:38.289Z,gyroscope sensor uncalibrated,0.26633725,-0.18081611,0.23579398,0.26633725,-0.18081611,0.23579398,3
867227170743860,2024-03-07T17:41:38.299Z,gyroscope sensor uncalibrated,0.17165314,-0.28405234,0.1881465,0.17165314,-0.28405234,0.1881465,3
867227180742626,2024-03-07T17:41:38.309Z,gyroscope sensor uncalibrated,0.017715093,-0.27977628,0.092240654,0.017715093,-0.27977628,0.092240654,3
867227190741392,2024-03-07T17:41:38.319Z,gyroscope sensor uncalibrated,-0.10995574,-0.20463985,-0.09162979,-0.10995574,-0.20463985,-0.09162979,3
867227200740158,2024-03-07T17:41:38.329Z,gyroscope sensor uncalibrated,-0.21502456,-0.13561209,-0.28710666,-0.21502456,-0.13561209,-0.28710666,3
867227210738858,2024-03-07T17:41:38.339Z,gyroscope sensor uncalibrated,-0.3390302,-0.095294975,-0.39095375,-0.3390302,-0.095294975,-0.39095375,3
867227220737624,2024-03-07T17:41:38.348Z,gyroscope sensor uncalibrated,-0.35613444,-0.08674286,-0.34147367,-0.35613444,-0.08674286,-0.34147367,3
867227230736390,2024-03-07T17:41:38.359Z,gyroscope sensor uncalibrated,-0.17592919,-0.1020145,-0.10323623,-0.17592919,-0.1020145,-0.10323623,3
867227240735123,2024-03-07T17:41:38.369Z,gyroscope sensor uncalibrated,-0.04520403,-0.07452556,0.036651913,-0.04520403,-0.07452556,0.036651913,3
867227250733923,2024-03-07T17:41:38.379Z,gyroscope sensor uncalibrated,0.0580322,0.01282817,0.13072516,0.0580322,0.01282817,0.13072516,3
867227260732756,2024-03-07T17:41:38.389Z,gyroscope sensor uncalibrated,0.111177474,0.12034045,0.172264,0.111177474,0.12034045,0.172264,3
867227270731589,2024-03-07T17:41:38.398Z,gyroscope sensor uncalibrated,0.13561209,0.22724187,0.18448131,0.13561209,0.22724187,0.18448131,3
867227280730489,2024-03-07T17:41:38.409Z,gyroscope sensor uncalibrated,0.1337795,0.30970868,0.18020524,0.1337795,0.30970868,0.18020524,3
867227290729389,2024-03-07T17:41:38.419Z,gyroscope sensor uncalibrated,0.11728613,0.3390302,0.16126843,0.11728613,0.3390302,0.16126843,3
867227300728289,2024-03-07T17:41:38.429Z,gyroscope sensor uncalibrated,0.07086037,0.34330627,0.116675265,0.07086037,0.34330627,0.116675265,3
867227310727189,2024-03-07T17:41:38.439Z,gyroscope sensor uncalibrated,-0.018325957,0.37018433,0.031154128,-0.018325957,0.37018433,0.031154128,3
867227320726055,2024-03-07T17:41:38.449Z,gyroscope sensor uncalibrated,-0.112399206,0.40194935,-0.055588737,-0.112399206,0.40194935,-0.055588737,3
867227330724921,2024-03-07T17:41:38.458Z,gyroscope sensor uncalibrated,-0.19364429,0.41722095,-0.12522738,-0.19364429,0.41722095,-0.12522738,3
867227340723787,2024-03-07T17:41:38.469Z,gyroscope sensor uncalibrated,-0.30665436,0.42149702,-0.16676621,-0.30665436,0.42149702,-0.16676621,3
867227350722587,2024-03-07T17:41:38.479Z,gyroscope sensor uncalibrated,-0.35369098,0.37934732,-0.12950343,-0.35369098,0.37934732,-0.12950343,3
867227360721453,2024-03-07T17:41:38.489Z,gyroscope sensor uncalibrated,-0.3005457,0.28527406,-0.045814894,-0.3005457,0.28527406,-0.045814894,3
867227370720319,2024-03-07T17:41:38.499Z,gyroscope sensor uncalibrated,-0.23762658,0.17592919,0.045814894,-0.23762658,0.17592919,0.045814894,3
867227380719119,2024-03-07T17:41:38.509Z,gyroscope sensor uncalibrated,-0.2302962,0.058643065,0.122783914,-0.2302962,0.058643065,0.122783914,3
867227390717985,2024-03-07T17:41:38.519Z,gyroscope sensor uncalibrated,-0.22724187,-0.022602014,0.15821409,-0.22724187,-0.022602014,0.15821409,3
867227400716851,2024-03-07T17:41:38.529Z,gyroscope sensor uncalibrated,-0.2846632,0.002443461,0.048258353,-0.2846632,0.002443461,0.048258353,3
867227410715717,2024-03-07T17:41:38.539Z,gyroscope sensor uncalibrated,-0.25411993,0.021991149,0.08552113,-0.25411993,0.021991149,0.08552113,3
867227420714583,2024-03-07T17:41:38.549Z,gyroscope sensor uncalibrated,-0.2406809,0.15210545,0.25961772,-0.2406809,0.15210545,0.25961772,3
867227430713449,2024-03-07T17:41:38.558Z,gyroscope sensor uncalibrated,-0.29626966,0.26206118,0.5858198,-0.29626966,0.26206118,0.5858198,3
867227440712315,2024-03-07T17:41:38.569Z,gyroscope sensor uncalibrated,-0.37323865,0.35308012,1.0115929,-0.37323865,0.35308012,1.0115929,3
867227450711181,2024-03-07T17:41:38.579Z,gyroscope sensor uncalibrated,-0.44959682,0.40683624,1.0403035,-0.44959682,0.40683624,1.0403035,3
867227460709981,2024-03-07T17:41:38.589Z,gyroscope sensor uncalibrated,-0.4202753,0.34513888,0.97249746,-0.4202753,0.34513888,0.97249746,3
867227470708847,2024-03-07T17:41:38.599Z,gyroscope sensor uncalibrated,-0.30970868,0.2742785,0.86315256,-0.30970868,0.2742785,0.86315256,3
867227480707713,2024-03-07T17:41:38.609Z,gyroscope sensor uncalibrated,-0.2284636,0.1600467,0.7458665,-0.2284636,0.1600467,0.7458665,3
867227490706513,2024-03-07T17:41:38.619Z,gyroscope sensor uncalibrated,-0.14110987,0.026267206,0.6542367,-0.14110987,0.026267206,0.6542367,3
867227500704679,2024-03-07T17:41:38.629Z,gyroscope sensor uncalibrated,0.013439035,-0.014660766,0.55955255,0.013439035,-0.014660766,0.55955255,3
867227510703179,2024-03-07T17:41:38.639Z,gyroscope sensor uncalibrated,0.19364429,-0.02076942,0.49235737,0.19364429,-0.02076942,0.49235737,3
867227520701979,2024-03-07T17:41:38.649Z,gyroscope sensor uncalibrated,0.2706133,-0.05375614,0.35002577,0.2706133,-0.05375614,0.35002577,3
867227530700479,2024-03-07T17:41:38.658Z,gyroscope sensor uncalibrated,0.23762658,-0.112399206,0.15088372,0.23762658,-0.112399206,0.15088372,3
867227540699312,2024-03-07T17:41:38.669Z,gyroscope sensor uncalibrated,0.15699236,-0.16554448,-0.06536258,0.15699236,-0.16554448,-0.06536258,3
867227550698145,2024-03-07T17:41:38.679Z,gyroscope sensor uncalibrated,0.039095376,-0.30848694,-0.25534168,0.039095376,-0.30848694,-0.25534168,3
867227560696945,2024-03-07T17:41:38.689Z,gyroscope sensor uncalibrated,-0.19242255,-0.57910025,-0.45020768,-0.19242255,-0.57910025,-0.45020768,3
867227570695678,2024-03-07T17:41:38.699Z,gyroscope sensor uncalibrated,-0.43066,-0.88147855,-0.63041294,-0.43066,-0.88147855,-0.63041294,3
867227580694411,2024-03-07T17:41:38.708Z,gyroscope sensor uncalibrated,-0.58093286,-1.1111639,-0.7715228,-0.58093286,-1.1111639,-0.7715228,3
867227590693144,2024-03-07T17:41:38.719Z,gyroscope sensor uncalibrated,-0.5876524,-1.2626585,-0.80939645,-0.5876524,-1.2626585,-0.80939645,3
867227600691810,2024-03-07T17:41:38.729Z,gyroscope sensor uncalibrated,-0.40011674,-1.3457361,-0.81183994,-0.40011674,-1.3457361,-0.81183994,3
867227610690543,2024-03-07T17:41:38.738Z,gyroscope sensor uncalibrated,-0.06414085,-1.328021,-0.79473567,-0.06414085,-1.328021,-0.79473567,3
867227620689276,2024-03-07T17:41:38.749Z,gyroscope sensor uncalibrated,0.23945917,-1.0207558,-0.1282817,0.23945917,-1.0207558,-0.1282817,3
867227630687942,2024-03-07T17:41:38.759Z,gyroscope sensor uncalibrated,-0.23701571,-0.7672467,0.535118,-0.23701571,-0.7672467,0.535118,3
867227640686675,2024-03-07T17:41:38.769Z,gyroscope sensor uncalibrated,-0.055588737,-0.46181414,0.7110472,-0.055588737,-0.46181414,0.7110472,3
867227650685441,2024-03-07T17:41:38.779Z,gyroscope sensor uncalibrated,0.12767084,0.016493361,0.7122689,0.12767084,0.016493361,0.7122689,3
867227660684207,2024-03-07T17:41:38.789Z,gyroscope sensor uncalibrated,-0.12705997,0.19425514,0.6432411,-0.12705997,0.19425514,0.6432411,3
867227670682973,2024-03-07T17:41:38.799Z,gyroscope sensor uncalibrated,-0.31520647,0.26206118,0.4288274,-0.31520647,0.26206118,0.4288274,3
867227680681739,2024-03-07T17:41:38.808Z,gyroscope sensor uncalibrated,-0.48991394,0.23518312,0.16798794,-0.48991394,0.23518312,0.16798794,3
867227690680505,2024-03-07T17:41:38.818Z,gyroscope sensor uncalibrated,-0.66767573,0.13133603,-0.087964594,-0.66767573,0.13133603,-0.087964594,3
867227700679271,2024-03-07T17:41:38.829Z,gyroscope sensor uncalibrated,-0.7360926,0.037873644,-0.28588495,-0.7360926,0.037873644,-0.28588495,3
867227710677971,2024-03-07T17:41:38.839Z,gyroscope sensor uncalibrated,-0.6817256,0.015882496,-0.41172317,-0.6817256,0.015882496,-0.41172317,3
867227720676737,2024-03-07T17:41:38.849Z,gyroscope sensor uncalibrated,-0.5699373,0.045814894,-0.48991394,-0.5699373,0.045814894,-0.48991394,3
867227730675503,2024-03-07T17:41:38.859Z,gyroscope sensor uncalibrated,-0.45631635,0.08002335,-0.46120325,-0.45631635,0.08002335,-0.46120325,3
867227740674203,2024-03-07T17:41:38.869Z,gyroscope sensor uncalibrated,-0.38056904,0.06658431,-0.32620203,-0.38056904,0.06658431,-0.32620203,3
867227750672969,2024-03-07T17:41:38.879Z,gyroscope sensor uncalibrated,-0.28405234,-0.03481932,-0.19425514,-0.28405234,-0.03481932,-0.19425514,3
867227760671735,2024-03-07T17:41:38.889Z,gyroscope sensor uncalibrated,-0.1863139,-0.16126843,-0.09468412,-0.1863139,-0.16126843,-0.09468412,3
867227770670435,2024-03-07T17:41:38.899Z,gyroscope sensor uncalibrated,-0.13255776,-0.25289822,-0.048258353,-0.13255776,-0.25289822,-0.048258353,3
867227780669201,2024-03-07T17:41:38.909Z,gyroscope sensor uncalibrated,-0.226631,-0.28893927,-0.00061086525,-0.226631,-0.28893927,-0.00061086525,3
867227790667967,2024-03-07T17:41:38.918Z,gyroscope sensor uncalibrated,-0.28710666,-0.3567453,-0.043982297,-0.28710666,-0.3567453,-0.043982297,3
867227800667300,2024-03-07T17:41:38.929Z,gyroscope sensor uncalibrated,-0.28710666,-0.39767328,-0.17104226,-0.28710666,-0.39767328,-0.17104226,3
867227810666433,2024-03-07T17:41:38.939Z,gyroscope sensor uncalibrated,-0.29871312,-0.41172317,-0.32253686,-0.29871312,-0.41172317,-0.32253686,3
867227820665199,2024-03-07T17:41:38.949Z,gyroscope sensor uncalibrated,-0.32070425,-0.40194935,-0.4428773,-0.32070425,-0.40194935,-0.4428773,3
867227830664332,2024-03-07T17:41:38.958Z,gyroscope sensor uncalibrated,-0.35185838,-0.398895,-0.5002986,-0.35185838,-0.398895,-0.5002986,3
867227840663098,2024-03-07T17:41:38.969Z,gyroscope sensor uncalibrated,-0.38056904,-0.40317106,-0.5131268,-0.38056904,-0.40317106,-0.5131268,3
867227850661798,2024-03-07T17:41:38.979Z,gyroscope sensor uncalibrated,-0.3848451,-0.35246924,-0.48991394,-0.3848451,-0.35246924,-0.48991394,3
867227860660564,2024-03-07T17:41:38.989Z,gyroscope sensor uncalibrated,-0.40317106,-0.2510656,-0.46670106,-0.40317106,-0.2510656,-0.46670106,3
867227870659330,2024-03-07T17:41:38.999Z,gyroscope sensor uncalibrated,-0.23518312,0.053145275,-0.48258355,-0.23518312,0.053145275,-0.48258355,3
867227880658030,2024-03-07T17:41:39.008Z,gyroscope sensor uncalibrated,-0.059864793,0.20708331,-0.4978552,-0.059864793,0.20708331,-0.4978552,3
867227890656796,2024-03-07T17:41:39.019Z,gyroscope sensor uncalibrated,0.06414085,0.39095375,-0.45448375,0.06414085,0.39095375,-0.45448375,3
867227900655562,2024-03-07T17:41:39.029Z,gyroscope sensor uncalibrated,0.15088372,0.5326745,-0.40194935,0.15088372,0.5326745,-0.40194935,3
867227910654328,2024-03-07T17:41:39.038Z,gyroscope sensor uncalibrated,0.2602286,0.6151413,-0.26206118,0.2602286,0.6151413,-0.26206118,3
867227920653094,2024-03-07T17:41:39.049Z,gyroscope sensor uncalibrated,0.33292156,0.6041457,-0.15943582,0.33292156,0.6041457,-0.15943582,3
867227930651860,2024-03-07T17:41:39.058Z,gyroscope sensor uncalibrated,0.3494149,0.6236934,-0.10262536,0.3494149,0.6236934,-0.10262536,3
867227940650626,2024-03-07T17:41:39.069Z,gyroscope sensor uncalibrated,0.37018433,0.46914452,-0.03970624,0.37018433,0.46914452,-0.03970624,3
867227950649359,2024-03-07T17:41:39.078Z,gyroscope sensor uncalibrated,0.61758476,0.31520647,0.06841691,0.61758476,0.31520647,0.06841691,3
867227960648025,2024-03-07T17:41:39.089Z,gyroscope sensor uncalibrated,0.5503896,0.35124752,0.15271631,0.5503896,0.35124752,0.15271631,3
867227970646758,2024-03-07T17:41:39.099Z,gyroscope sensor uncalibrated,0.6603453,0.2321288,0.27305678,0.6603453,0.2321288,0.27305678,3
867227980645491,2024-03-07T17:41:39.109Z,gyroscope sensor uncalibrated,0.7049385,0.30604348,0.26328292,0.7049385,0.30604348,0.26328292,3
867227990644157,2024-03-07T17:41:39.119Z,gyroscope sensor uncalibrated,0.5216789,0.37018433,0.18020524,0.5216789,0.37018433,0.18020524,3
867228000642890,2024-03-07T17:41:39.129Z,gyroscope sensor uncalibrated,0.22785273,0.37873647,0.007330383,0.22785273,0.37873647,0.007330383,3
867228010641623,2024-03-07T17:41:39.139Z,gyroscope sensor uncalibrated,-0.03970624,0.35185838,-0.18570304,-0.03970624,0.35185838,-0.18570304,3
867228020640289,2024-03-07T17:41:39.149Z,gyroscope sensor uncalibrated,-0.15149458,0.23335053,-0.27366763,-0.15149458,0.23335053,-0.27366763,3
867228030639022,2024-03-07T17:41:39.159Z,gyroscope sensor uncalibrated,-0.16065755,0.096516706,-0.29016098,-0.16065755,0.096516706,-0.29016098,3
867228040637755,2024-03-07T17:41:39.169Z,gyroscope sensor uncalibrated,-0.13439035,-0.04886922,-0.22907446,-0.13439035,-0.04886922,-0.22907446,3
867228050636488,2024-03-07T17:41:39.179Z,gyroscope sensor uncalibrated,-0.06658431,-0.25778514,-0.16798794,-0.06658431,-0.25778514,-0.16798794,3
867228060635254,2024-03-07T17:41:39.189Z,gyroscope sensor uncalibrated,0.029321533,-0.35918877,-0.1337795,0.029321533,-0.35918877,-0.1337795,3
867228070634020,2024-03-07T17:41:39.199Z,gyroscope sensor uncalibrated,0.089186326,-0.3408628,-0.12889257,0.089186326,-0.3408628,-0.12889257,3
867228080632786,2024-03-07T17:41:39.209Z,gyroscope sensor uncalibrated,0.0720821,-0.2180789,-0.19058995,0.0720821,-0.2180789,-0.19058995,3
867228090631552,2024-03-07T17:41:39.219Z,gyroscope sensor uncalibrated,0.035430185,-0.21013765,-0.26206118,0.035430185,-0.21013765,-0.26206118,3
867228100630385,2024-03-07T17:41:39.229Z,gyroscope sensor uncalibrated,0.004886922,-0.31031954,-0.32070425,0.004886922,-0.31031954,-0.32070425,3
867228110629151,2024-03-07T17:41:39.239Z,gyroscope sensor uncalibrated,0.015882496,-0.47952923,-0.3323107,0.015882496,-0.47952923,-0.3323107,3
867228120627917,2024-03-07T17:41:39.249Z,gyroscope sensor uncalibrated,0.087964594,-0.61453044,-0.28221974,0.087964594,-0.61453044,-0.28221974,3
867228130626617,2024-03-07T17:41:39.259Z,gyroscope sensor uncalibrated,0.20586158,-0.689056,-0.21013765,0.20586158,-0.689056,-0.21013765,3
867228140625383,2024-03-07T17:41:39.269Z,gyroscope sensor uncalibrated,0.30604348,-0.65118235,-0.13744467,0.30604348,-0.65118235,-0.13744467,3
867228150624149,2024-03-07T17:41:39.279Z,gyroscope sensor uncalibrated,0.31215215,-0.54550266,-0.07269296,0.31215215,-0.54550266,-0.07269296,3
867228160622915,2024-03-07T17:41:39.289Z,gyroscope sensor uncalibrated,0.31520647,-0.3390302,-0.099571034,0.31520647,-0.3390302,-0.099571034,3
867228170621681,2024-03-07T17:41:39.299Z,gyroscope sensor uncalibrated,0.24801129,0.007941248,-0.18875736,0.24801129,0.007941248,-0.18875736,3
867228180620447,2024-03-07T17:41:39.309Z,gyroscope sensor uncalibrated,0.17837265,0.31520647,-0.25350907,0.17837265,0.31520647,-0.25350907,3
