timestamp_nano,datetime_utc,name,axis_x,axis_y,axis_z,accuracy
867226040229434,2024-03-07T17:41:37.169Z,lsm6dso acceleration sensor,10.395923,-1.3000516,4.7740383,3
867226062175064,2024-03-07T17:41:37.191Z,lsm6dso acceleration sensor,10.297761,-1.3192052,4.31914,3
867226082172597,2024-03-07T17:41:37.211Z,lsm6dso acceleration sensor,9.725547,-0.4261679,3.9624038,3
867226102170730,2024-03-07T17:41:37.230Z,lsm6dso acceleration sensor,8.12622,1.0366893,4.036624,3
867226122168230,2024-03-07T17:41:37.251Z,lsm6dso acceleration sensor,7.31698,1.5490485,1.6136919,3
867226142165730,2024-03-07T17:41:37.271Z,lsm6dso acceleration sensor,7.424719,0.9600749,1.6208745,3
867226162163263,2024-03-07T17:41:37.291Z,lsm6dso acceleration sensor,7.1134725,0.6847417,1.8100165,3
867226182160896,2024-03-07T17:41:37.311Z,lsm6dso acceleration sensor,7.2355766,0.50278234,2.6910827,3
867226202158629,2024-03-07T17:41:37.331Z,lsm6dso acceleration sensor,7.8868,0.19871874,3.016694,3
867226222156395,2024-03-07T17:41:37.351Z,lsm6dso acceleration sensor,8.430284,-0.035913024,3.016694,3
867226242154161,2024-03-07T17:41:37.371Z,lsm6dso acceleration sensor,8.937854,-0.23702596,2.5689783,3
867226262151927,2024-03-07T17:41:37.391Z,lsm6dso acceleration sensor,8.674492,-0.10055647,2.3702598,3
867226282149760,2024-03-07T17:41:37.411Z,lsm6dso acceleration sensor,8.095096,0.24660277,2.1140802,3
867226302147960,2024-03-07T17:41:37.431Z,lsm6dso acceleration sensor,8.2315645,0.40940848,2.2266076,3
867226322145726,2024-03-07T17:41:37.451Z,lsm6dso acceleration sensor,8.971373,0.37828386,2.1787236,3
867226342143559,2024-03-07T17:41:37.471Z,lsm6dso acceleration sensor,10.513239,0.25857377,2.3989902,3
867226362141392,2024-03-07T17:41:37.491Z,lsm6dso acceleration sensor,10.45099,0.8451532,3.8139634,3
867226382139158,2024-03-07T17:41:37.511Z,lsm6dso acceleration sensor,9.708787,1.4101849,4.855441,3
867226402136924,2024-03-07T17:41:37.531Z,lsm6dso acceleration sensor,10.443807,1.8100165,4.4843397,3
867226422134757,2024-03-07T17:41:37.551Z,lsm6dso acceleration sensor,13.185168,1.6927006,3.3973722,3
867226442132590,2024-03-07T17:41:37.571Z,lsm6dso acceleration sensor,13.532328,0.45729253,4.3478703,3
867226462130356,2024-03-07T17:41:37.591Z,lsm6dso acceleration sensor,14.049475,-0.9864111,5.0496707,3
867226482128189,2024-03-07T17:41:37.611Z,lsm6dso acceleration sensor,13.53951,-0.9864111,5.645827,3
867226502125255,2024-03-07T17:41:37.631Z,lsm6dso acceleration sensor,10.745477,0.35194764,5.3776765,3
867226522122988,2024-03-07T17:41:37.650Z,lsm6dso acceleration sensor,7.412748,0.17956513,5.052065,3
867226542120721,2024-03-07T17:41:37.670Z,lsm6dso acceleration sensor,5.861305,-1.8866309,4.0462008,3
867226562118521,2024-03-07T17:41:37.690Z,lsm6dso acceleration sensor,7.618649,-4.0318356,3.4596214,3
867226582116321,2024-03-07T17:41:37.711Z,lsm6dso acceleration sensor,10.082283,-4.5920787,3.028665,3
867226602114054,2024-03-07T17:41:37.731Z,lsm6dso acceleration sensor,10.096648,-2.6360161,4.4364557,3
867226622111887,2024-03-07T17:41:37.751Z,lsm6dso acceleration sensor,10.429441,-0.023942016,6.344934,3
867226642109720,2024-03-07T17:41:37.771Z,lsm6dso acceleration sensor,9.1868515,1.5466543,5.978621,3
867226700804064,2024-03-07T17:41:37.829Z,lsm6dso acceleration sensor,6.7711015,-1.3910311,1.9177556,3
867226710802064,2024-03-07T17:41:37.839Z,lsm6dso acceleration sensor,6.366482,-1.2641385,1.5514427,3
867226720802064,2024-03-07T17:41:37.849Z,lsm6dso acceleration sensor,5.940314,-1.1851299,1.5634137,3
867226730801064,2024-03-07T17:41:37.858Z,lsm6dso acceleration sensor,6.368876,-1.0390835,1.8507179,3
867226740799730,2024-03-07T17:41:37.869Z,lsm6dso acceleration sensor,6.842928,-0.60812724,1.7764976,3
867226750798730,2024-03-07T17:41:37.879Z,lsm6dso acceleration sensor,6.61069,-0.39743748,1.7884687,3
867226760797530,2024-03-07T17:41:37.889Z,lsm6dso acceleration sensor,6.4335194,-0.12210429,2.5905263,3
867226770796196,2024-03-07T17:41:37.899Z,lsm6dso acceleration sensor,6.6035075,-0.16998832,2.89459,3
867226780795053,2024-03-07T17:41:37.909Z,lsm6dso acceleration sensor,7.1589622,-0.320823,3.3399115,3
867226790793803,2024-03-07T17:41:37.919Z,lsm6dso acceleration sensor,7.3145857,-0.39983168,3.4237084,3
867226800792691,2024-03-07T17:41:37.929Z,lsm6dso acceleration sensor,7.285855,-0.8379706,3.2273839,3
867226810791491,2024-03-07T17:41:37.939Z,lsm6dso acceleration sensor,7.568371,-1.1324574,2.9400797,3
867226820790218,2024-03-07T17:41:37.949Z,lsm6dso acceleration sensor,7.855675,-1.6783354,2.554613,3
867226830789051,2024-03-07T17:41:37.959Z,lsm6dso acceleration sensor,9.052776,-1.2473791,2.3391352,3
867226840787820,2024-03-07T17:41:37.969Z,lsm6dso acceleration sensor,9.354445,-0.7158663,1.8267759,3
867226850786534,2024-03-07T17:41:37.978Z,lsm6dso acceleration sensor,9.2347355,-0.260968,1.4460979,3
867226860785334,2024-03-07T17:41:37.989Z,lsm6dso acceleration sensor,8.523658,-0.055066638,2.8203697,3
867226870784084,2024-03-07T17:41:37.999Z,lsm6dso acceleration sensor,8.042423,-0.0023942017,3.1052797,3
867226880782789,2024-03-07T17:41:38.009Z,lsm6dso acceleration sensor,7.939472,0.16759412,2.554613,3
867226890781566,2024-03-07T17:41:38.019Z,lsm6dso acceleration sensor,8.061577,-0.08140286,2.4971523,3
867226900780302,2024-03-07T17:41:38.029Z,lsm6dso acceleration sensor,9.225159,-0.47165772,2.2960393,3
867226910779102,2024-03-07T17:41:38.039Z,lsm6dso acceleration sensor,9.9099,-0.81402856,2.2122424,3
867226920777863,2024-03-07T17:41:38.049Z,lsm6dso acceleration sensor,10.671256,-1.448492,1.9321208,3
867226930776590,2024-03-07T17:41:38.059Z,lsm6dso acceleration sensor,10.960955,-1.6304513,1.4915876,3
867226940775372,2024-03-07T17:41:38.069Z,lsm6dso acceleration sensor,11.707946,-1.3694834,1.8842367,3
867226950774122,2024-03-07T17:41:38.079Z,lsm6dso acceleration sensor,10.858004,-1.7621324,2.336741,3
867226960772842,2024-03-07T17:41:38.089Z,lsm6dso acceleration sensor,11.336844,-1.3718776,3.0142999,3
867226970771611,2024-03-07T17:41:38.099Z,lsm6dso acceleration sensor,11.389517,-1.376666,3.383007,3
867226980770351,2024-03-07T17:41:38.109Z,lsm6dso acceleration sensor,12.083836,-1.520318,3.9073372,3
867226990769065,2024-03-07T17:41:38.118Z,lsm6dso acceleration sensor,12.89547,-1.5849615,4.7046065,3
867227000767823,2024-03-07T17:41:38.129Z,lsm6dso acceleration sensor,14.310443,-1.4891934,4.6782703,3
867227010766556,2024-03-07T17:41:38.139Z,lsm6dso acceleration sensor,14.365509,-1.1468226,3.7493198,3
867227020765256,2024-03-07T17:41:38.148Z,lsm6dso acceleration sensor,12.715904,-0.45010993,3.0621839,3
867227030764022,2024-03-07T17:41:38.158Z,lsm6dso acceleration sensor,11.968914,0.08140286,3.1004913,3
867227040762788,2024-03-07T17:41:38.169Z,lsm6dso acceleration sensor,10.731112,0.61770403,3.2513258,3
867227050761554,2024-03-07T17:41:38.179Z,lsm6dso acceleration sensor,10.020034,0.34715924,3.1771057,3
867227060760320,2024-03-07T17:41:38.189Z,lsm6dso acceleration sensor,11.044752,0.34237084,2.1212628,3
867227070759086,2024-03-07T17:41:38.198Z,lsm6dso acceleration sensor,11.485285,-0.5386954,2.2984335,3
867227080757852,2024-03-07T17:41:38.210Z,lsm6dso acceleration sensor,12.328044,-1.1252748,2.1787236,3
867227090756618,2024-03-07T17:41:38.219Z,lsm6dso acceleration sensor,12.002433,-0.5602432,3.6942532,3
867227100755318,2024-03-07T17:41:38.229Z,lsm6dso acceleration sensor,9.373599,0.7781156,6.644209,3
867227110754084,2024-03-07T17:41:38.239Z,lsm6dso acceleration sensor,7.826945,1.7932571,6.977003,3
867227120752850,2024-03-07T17:41:38.249Z,lsm6dso acceleration sensor,6.8716583,3.1148565,6.476615,3
867227130751550,2024-03-07T17:41:38.258Z,lsm6dso acceleration sensor,7.000945,3.3327289,6.5101337,3
867227140750316,2024-03-07T17:41:38.269Z,lsm6dso acceleration sensor,8.41113,2.5594015,6.3377514,3
867227150749082,2024-03-07T17:41:38.279Z,lsm6dso acceleration sensor,8.88997,1.7764976,5.2364182,3
867227160747848,2024-03-07T17:41:38.289Z,lsm6dso acceleration sensor,9.304167,0.0,3.3375173,3
867227170746614,2024-03-07T17:41:38.299Z,lsm6dso acceleration sensor,9.589077,-0.80205756,2.6503813,3
867227180745380,2024-03-07T17:41:38.309Z,lsm6dso acceleration sensor,9.859622,-1.7166426,2.3223755,3
867227190744146,2024-03-07T17:41:38.319Z,lsm6dso acceleration sensor,9.577106,-1.8435353,2.1643584,3
867227200742912,2024-03-07T17:41:38.329Z,lsm6dso acceleration sensor,8.53084,-1.2665327,2.44448,3
867227210741612,2024-03-07T17:41:38.339Z,lsm6dso acceleration sensor,7.927501,-0.79726917,3.2872388,3
867227220740378,2024-03-07T17:41:38.349Z,lsm6dso acceleration sensor,7.364864,0.11492168,4.0533834,3
867227230739144,2024-03-07T17:41:38.359Z,lsm6dso acceleration sensor,7.3457103,0.58418524,3.9624038,3
867227240737877,2024-03-07T17:41:38.368Z,lsm6dso acceleration sensor,7.4702086,1.0845734,3.4045548,3
867227250736677,2024-03-07T17:41:38.379Z,lsm6dso acceleration sensor,7.5396404,1.1611878,2.956839,3
867227260735510,2024-03-07T17:41:38.389Z,lsm6dso acceleration sensor,7.4055653,0.9911995,2.4756045,3
867227270734343,2024-03-07T17:41:38.399Z,lsm6dso acceleration sensor,7.295432,0.8283938,2.2242134,3
867227280733243,2024-03-07T17:41:38.409Z,lsm6dso acceleration sensor,6.9841857,0.44771573,1.9991584,3
867227290732143,2024-03-07T17:41:38.419Z,lsm6dso acceleration sensor,6.988974,0.12928689,1.8626889,3
867227300731043,2024-03-07T17:41:38.429Z,lsm6dso acceleration sensor,7.034464,-0.25857377,1.6519991,3
867227310729943,2024-03-07T17:41:38.438Z,lsm6dso acceleration sensor,6.98658,-0.3878607,1.7118542,3
867227320728809,2024-03-07T17:41:38.449Z,lsm6dso acceleration sensor,7.0679827,-0.22744916,1.9512744,3
867227330727675,2024-03-07T17:41:38.459Z,lsm6dso acceleration sensor,7.0991073,0.0,1.9416976,3
867227340726541,2024-03-07T17:41:38.469Z,lsm6dso acceleration sensor,6.742371,0.45489833,2.6431987,3
867227350725341,2024-03-07T17:41:38.478Z,lsm6dso acceleration sensor,6.5795655,0.58897364,2.918532,3
867227360724207,2024-03-07T17:41:38.489Z,lsm6dso acceleration sensor,6.5077395,0.7158663,2.7389667,3
867227370723073,2024-03-07T17:41:38.499Z,lsm6dso acceleration sensor,6.998551,0.8403648,2.3247697,3
867227380721873,2024-03-07T17:41:38.509Z,lsm6dso acceleration sensor,8.226776,0.9528923,1.9057846,3
867227390720739,2024-03-07T17:41:38.519Z,lsm6dso acceleration sensor,9.225159,1.2737153,1.364695,3
867227400719605,2024-03-07T17:41:38.529Z,lsm6dso acceleration sensor,8.5260515,0.8355764,1.7238252,3
867227410718471,2024-03-07T17:41:38.538Z,lsm6dso acceleration sensor,7.994539,0.7398083,1.436521,3
867227420717337,2024-03-07T17:41:38.549Z,lsm6dso acceleration sensor,7.534852,0.641646,1.2090719,3
867227430716203,2024-03-07T17:41:38.559Z,lsm6dso acceleration sensor,7.867646,0.81163436,1.3192052,3
867227440715069,2024-03-07T17:41:38.569Z,lsm6dso acceleration sensor,9.663298,1.6543933,1.6759412,3
867227450713935,2024-03-07T17:41:38.579Z,lsm6dso acceleration sensor,9.962572,1.5682021,2.15957,3
867227460712735,2024-03-07T17:41:38.589Z,lsm6dso acceleration sensor,10.448595,0.81881696,3.3399115,3
867227470711601,2024-03-07T17:41:38.599Z,lsm6dso acceleration sensor,10.901099,0.5482722,3.3327289,3
867227480710467,2024-03-07T17:41:38.609Z,lsm6dso acceleration sensor,11.26023,0.011971008,3.8714242,3
867227490709267,2024-03-07T17:41:38.619Z,lsm6dso acceleration sensor,11.535563,-0.110133275,4.5561657,3
867227500707433,2024-03-07T17:41:38.629Z,lsm6dso acceleration sensor,11.353603,-0.37349546,4.932355,3
867227510705933,2024-03-07T17:41:38.639Z,lsm6dso acceleration sensor,11.693581,-0.36152446,4.3598413,3
867227520704733,2024-03-07T17:41:38.649Z,lsm6dso acceleration sensor,12.632108,-0.62488663,3.7325604,3
867227530703233,2024-03-07T17:41:38.659Z,lsm6dso acceleration sensor,13.441348,-0.78290397,3.6487634,3
867227540702066,2024-03-07T17:41:38.668Z,lsm6dso acceleration sensor,14.566623,-1.70946,3.5098996,3
867227550700899,2024-03-07T17:41:38.679Z,lsm6dso acceleration sensor,15.548544,-2.1571758,3.122039,3
867227560699699,2024-03-07T17:41:38.688Z,lsm6dso acceleration sensor,16.135124,-2.765303,3.5529952,3
867227570698432,2024-03-07T17:41:38.699Z,lsm6dso acceleration sensor,14.973936,-2.669535,4.4460325,3
867227580697165,2024-03-07T17:41:38.709Z,lsm6dso acceleration sensor,12.098201,-1.7812861,5.597943,3
867227590695898,2024-03-07T17:41:38.719Z,lsm6dso acceleration sensor,10.541969,-1.3335704,6.368876,3
867227600694564,2024-03-07T17:41:38.729Z,lsm6dso acceleration sensor,9.900323,0.38307226,6.13185,3
867227610693297,2024-03-07T17:41:38.739Z,lsm6dso acceleration sensor,4.8722005,-2.2649148,6.6178727,3
867227620692030,2024-03-07T17:41:38.749Z,lsm6dso acceleration sensor,6.3114147,0.37349546,2.135628,3
867227630690696,2024-03-07T17:41:38.759Z,lsm6dso acceleration sensor,7.678504,-0.2705448,5.4159837,3
867227640689429,2024-03-07T17:41:38.769Z,lsm6dso acceleration sensor,8.2315645,-1.496376,3.821146,3
867227650688195,2024-03-07T17:41:38.778Z,lsm6dso acceleration sensor,8.506898,-2.2768857,2.9017725,3
867227660686961,2024-03-07T17:41:38.789Z,lsm6dso acceleration sensor,10.058341,-3.809175,4.345476,3
867227670685727,2024-03-07T17:41:38.799Z,lsm6dso acceleration sensor,10.520422,-4.4101195,4.968268,3
867227680684493,2024-03-07T17:41:38.809Z,lsm6dso acceleration sensor,11.018415,-4.5992613,5.5931544,3
867227690683259,2024-03-07T17:41:38.819Z,lsm6dso acceleration sensor,11.300931,-4.3766007,5.952285,3
867227700682025,2024-03-07T17:41:38.829Z,lsm6dso acceleration sensor,12.019192,-3.4835634,6.526893,3
867227710680725,2024-03-07T17:41:38.838Z,lsm6dso acceleration sensor,12.414235,-2.7150247,6.562806,3
867227720679491,2024-03-07T17:41:38.849Z,lsm6dso acceleration sensor,12.067076,-1.2162545,6.218041,3
867227730678257,2024-03-07T17:41:38.859Z,lsm6dso acceleration sensor,11.308114,-0.49081135,5.9020066,3
867227740676957,2024-03-07T17:41:38.869Z,lsm6dso acceleration sensor,10.151714,0.25378537,5.8086324,3
867227750675723,2024-03-07T17:41:38.878Z,lsm6dso acceleration sensor,9.474155,0.22984336,5.454291,3
867227760674489,2024-03-07T17:41:38.889Z,lsm6dso acceleration sensor,8.602666,-0.58418524,4.6136265,3
867227770673189,2024-03-07T17:41:38.899Z,lsm6dso acceleration sensor,8.2794485,-0.8499416,3.323152,3
867227780671955,2024-03-07T17:41:38.909Z,lsm6dso acceleration sensor,8.099884,-1.6567876,2.873042,3
867227790670721,2024-03-07T17:41:38.919Z,lsm6dso acceleration sensor,7.819762,-1.9009962,2.5881321,3
867227800670054,2024-03-07T17:41:38.929Z,lsm6dso acceleration sensor,6.9195423,-1.9847932,1.8555063,3
867227810669187,2024-03-07T17:41:38.939Z,lsm6dso acceleration sensor,6.344934,-1.9177556,1.5035586,3
867227820667953,2024-03-07T17:41:38.949Z,lsm6dso acceleration sensor,5.490204,-1.4389153,0.7278373,3
867227830667086,2024-03-07T17:41:38.959Z,lsm6dso acceleration sensor,5.1334677,-1.0510546,0.6344634,3
867227840665852,2024-03-07T17:41:38.969Z,lsm6dso acceleration sensor,4.5418005,-0.30166942,0.272939,3
867227850664552,2024-03-07T17:41:38.979Z,lsm6dso acceleration sensor,3.9217024,0.21308395,0.06703765,3
867227860663318,2024-03-07T17:41:38.989Z,lsm6dso acceleration sensor,3.7086184,1.0271125,1.1707647,3
867227870662084,2024-03-07T17:41:38.999Z,lsm6dso acceleration sensor,3.7325604,1.2665327,1.1755531,3
867227880660784,2024-03-07T17:41:39.008Z,lsm6dso acceleration sensor,4.096479,1.4317327,0.9768343,3
867227890659550,2024-03-07T17:41:39.019Z,lsm6dso acceleration sensor,4.7740383,1.7118542,0.8595184,3
867227900658316,2024-03-07T17:41:39.029Z,lsm6dso acceleration sensor,4.968268,1.316811,1.4676456,3
867227910657082,2024-03-07T17:41:39.039Z,lsm6dso acceleration sensor,5.6410384,1.3790601,1.4700398,3
867227920655848,2024-03-07T17:41:39.049Z,lsm6dso acceleration sensor,7.168539,1.5370775,1.6280571,3
867227930654614,2024-03-07T17:41:39.059Z,lsm6dso acceleration sensor,7.4462667,1.2856863,1.3575124,3
867227940653380,2024-03-07T17:41:39.069Z,lsm6dso acceleration sensor,7.96102,0.272939,3.145981,3
867227950652113,2024-03-07T17:41:39.079Z,lsm6dso acceleration sensor,8.933065,0.6344634,1.5370775,3
867227960650779,2024-03-07T17:41:39.089Z,lsm6dso acceleration sensor,8.861239,-1.1013328,2.7006595,3
867227970649512,2024-03-07T17:41:39.098Z,lsm6dso acceleration sensor,9.598654,-1.3790601,2.267309,3
867227980648245,2024-03-07T17:41:39.108Z,lsm6dso acceleration sensor,10.913071,-1.8459295,0.92655605,3
867227990646911,2024-03-07T17:41:39.119Z,lsm6dso acceleration sensor,11.794137,-1.5825673,0.6536171,3
867228000645644,2024-03-07T17:41:39.129Z,lsm6dso acceleration sensor,12.80449,-1.0726024,1.7429788,3
867228010644377,2024-03-07T17:41:39.139Z,lsm6dso acceleration sensor,12.811672,-0.79487497,3.0119057,3
867228020643043,2024-03-07T17:41:39.149Z,lsm6dso acceleration sensor,12.289737,-0.25139117,4.2521024,3
867228030641776,2024-03-07T17:41:39.159Z,lsm6dso acceleration sensor,12.076653,-0.21068975,4.2904096,3
867228040640509,2024-03-07T17:41:39.169Z,lsm6dso acceleration sensor,12.256218,-0.4189853,4.2066126,3
867228050639242,2024-03-07T17:41:39.179Z,lsm6dso acceleration sensor,12.237064,-0.78529817,3.9839516,3
867228060638008,2024-03-07T17:41:39.189Z,lsm6dso acceleration sensor,12.414235,-1.4820108,3.1435869,3
867228070636774,2024-03-07T17:41:39.199Z,lsm6dso acceleration sensor,12.8332205,-1.6927006,2.585738,3
867228080635540,2024-03-07T17:41:39.209Z,lsm6dso acceleration sensor,13.477261,-1.6687586,1.9440918,3
867228090634306,2024-03-07T17:41:39.219Z,lsm6dso acceleration sensor,13.606547,-1.472434,1.8339585,3
867228100633139,2024-03-07T17:41:39.229Z,lsm6dso acceleration sensor,13.295301,-0.85473,2.0207062,3
867228110631905,2024-03-07T17:41:39.239Z,lsm6dso acceleration sensor,12.926594,-0.45489833,2.4013844,3
867228120630671,2024-03-07T17:41:39.249Z,lsm6dso acceleration sensor,11.976096,0.021547815,3.0095115,3
867228130629371,2024-03-07T17:41:39.259Z,lsm6dso acceleration sensor,11.377545,0.076614454,3.2034419,3
867228140628137,2024-03-07T17:41:39.269Z,lsm6dso acceleration sensor,10.34325,-0.08619126,2.5330653,3
867228150626903,2024-03-07T17:41:39.279Z,lsm6dso acceleration sensor,10.111013,-0.16998832,2.8754363,3
867228160625669,2024-03-07T17:41:39.289Z,lsm6dso acceleration sensor,10.180445,0.29688102,2.9783869,3
867228170624435,2024-03-07T17:41:39.299Z,lsm6dso acceleration sensor,9.591472,0.6344634,3.502717,3
867228180623201,2024-03-07T17:41:39.309Z,lsm6dso acceleration sensor,8.990526,1.6831238,4.5058875,3
867228190621967,2024-03-07T17:41:39.319Z,lsm6dso acceleration sensor,8.722376,2.1571758,5.2388124,3
867228200620733,2024-03-07T17:41:39.328Z,lsm6dso acceleration sensor,8.372823,3.3997664,6.01214,3
867228210619433,2024-03-07T17:41:39.339Z,lsm6dso acceleration sensor,8.044817,3.7828386,6.2467713,3
867228220618199,2024-03-07T17:41:39.349Z,lsm6dso acceleration sensor,7.546823,3.775656,5.782296,3
867228230616965,2024-03-07T17:41:39.359Z,lsm6dso acceleration sensor,7.237971,3.1771057,5.5476646,3
867228240615665,2024-03-07T17:41:39.369Z,lsm6dso acceleration sensor,8.612243,2.1404164,4.76925,3
867228250614431,2024-03-07T17:41:39.379Z,lsm6dso acceleration sensor,9.737517,1.8124107,4.3957543,3
867228260613197,2024-03-07T17:41:39.389Z,lsm6dso acceleration sensor,10.618584,0.30406362,4.333505,3
867228270611897,2024-03-07T17:41:39.399Z,lsm6dso acceleration sensor,10.69041,-0.06464344,4.582502,3
867228280610663,2024-03-07T17:41:39.408Z,lsm6dso acceleration sensor,10.33128,-0.39743748,4.745308,3
867228290609463,2024-03-07T17:41:39.419Z,lsm6dso acceleration sensor,9.823709,-0.45968673,4.474763,3
867228300608263,2024-03-07T17:41:39.429Z,lsm6dso acceleration sensor,8.791808,-0.5626374,3.6583402,3
867228310607163,2024-03-07T17:41:39.439Z,lsm6dso acceleration sensor,8.317756,-0.7134721,3.3135753,3
867228320606129,2024-03-07T17:41:39.449Z,lsm6dso acceleration sensor,7.6976576,-0.62488663,2.7868507,3
867228330605095,2024-03-07T17:41:39.459Z,lsm6dso acceleration sensor,7.5156984,-0.4213795,2.5689783,3
867228340604095,2024-03-07T17:41:39.469Z,lsm6dso acceleration sensor,7.1374145,0.12449849,2.087744,3
867228350603061,2024-03-07T17:41:39.479Z,lsm6dso acceleration sensor,6.751948,0.44771573,1.9273324,3
867228360602061,2024-03-07T17:41:39.489Z,lsm6dso acceleration sensor,6.016928,1.3120226,1.6496049,3
867228370601127,2024-03-07T17:41:39.499Z,lsm6dso acceleration sensor,5.59076,1.6400281,1.9847932,3
867228380600127,2024-03-07T17:41:39.509Z,lsm6dso acceleration sensor,5.222053,1.8866309,2.2146366,3
867228390599193,2024-03-07T17:41:39.519Z,lsm6dso acceleration sensor,4.908413,1.8674773,1.8698715,3
867228400598259,2024-03-07T17:41:39.529Z,lsm6dso acceleration sensor,5.018546,1.436521,1.6208745,3
867228410597325,2024-03-07T17:41:39.538Z,lsm6dso acceleration sensor,5.2483892,0.9744401,1.42455,3
867228420596391,2024-03-07T17:41:39.549Z,lsm6dso acceleration sensor,5.71047,0.11252748,1.0175357,3
867228430595457,2024-03-07T17:41:39.559Z,lsm6dso acceleration sensor,6.0073514,-0.30645782,0.9768343,3
867228440594523,2024-03-07T17:41:39.568Z,lsm6dso acceleration sensor,6.4814034,-0.6560113,1.0606314,3
867228450593589,2024-03-07T17:41:39.579Z,lsm6dso acceleration sensor,6.7016697,-0.7637503,1.1563994,3
867228460592589,2024-03-07T17:41:39.589Z,lsm6dso acceleration sensor,7.412748,-0.6392518,1.2330139,3
867228470591655,2024-03-07T17:41:39.599Z,lsm6dso acceleration sensor,8.03524,-0.45489833,1.1923125,3
867228480590721,2024-03-07T17:41:39.609Z,lsm6dso acceleration sensor,9.1389675,-0.30406362,1.1947067,3
867228490589721,2024-03-07T17:41:39.619Z,lsm6dso acceleration sensor,9.660903,-0.1364695,1.3814543,3
867228500588554,2024-03-07T17:41:39.629Z,lsm6dso acceleration sensor,9.5531645,0.23702596,1.9752164,3
867228510587620,2024-03-07T17:41:39.639Z,lsm6dso acceleration sensor,9.107842,0.59855044,1.982399,3
867228520586620,2024-03-07T17:41:39.649Z,lsm6dso acceleration sensor,9.17488,1.1061212,1.8195933,3
867228530585686,2024-03-07T17:41:39.659Z,lsm6dso acceleration sensor,9.639356,1.2641385,1.9608512,3
867228540584752,2024-03-07T17:41:39.669Z,lsm6dso acceleration sensor,9.976937,1.3718776,2.4827871,3
867228550583818,2024-03-07T17:41:39.679Z,lsm6dso acceleration sensor,10.053553,1.2761095,2.5833437,3
867228560582884,2024-03-07T17:41:39.689Z,lsm6dso acceleration sensor,10.441413,1.2306197,2.8107927,3
867228570581950,2024-03-07T17:41:39.699Z,lsm6dso acceleration sensor,10.795754,1.292869,3.0190883,3
867228580580783,2024-03-07T17:41:39.709Z,lsm6dso acceleration sensor,11.655273,1.685518,3.560178,3
867228590579816,2024-03-07T17:41:39.719Z,lsm6dso acceleration sensor,11.956943,1.9536686,3.904943,3
867228600578782,2024-03-07T17:41:39.728Z,lsm6dso acceleration sensor,12.363956,2.4660277,4.6591167,3
867228610577715,2024-03-07T17:41:39.739Z,lsm6dso acceleration sensor,12.715904,2.6288335,5.0257287,3
867228620576581,2024-03-07T17:41:39.749Z,lsm6dso acceleration sensor,13.022363,2.4612393,5.1047373,3
867228630575381,2024-03-07T17:41:39.759Z,lsm6dso acceleration sensor,13.182774,2.1404164,5.1095257,3
867228640574214,2024-03-07T17:41:39.769Z,lsm6dso acceleration sensor,14.150031,1.4030021,5.0089693,3
867228650573014,2024-03-07T17:41:39.779Z,lsm6dso acceleration sensor,14.470855,0.60573304,4.711789,3
867228660571814,2024-03-07T17:41:39.789Z,lsm6dso acceleration sensor,13.49402,-0.90740246,3.892972,3
867228670570547,2024-03-07T17:41:39.799Z,lsm6dso acceleration sensor,12.483667,-1.8674773,3.7972038,3
867228680569280,2024-03-07T17:41:39.809Z,lsm6dso acceleration sensor,11.107001,-3.2944214,4.010288,3
867228690568013,2024-03-07T17:41:39.819Z,lsm6dso acceleration sensor,10.278607,-3.7948096,4.0438066,3
867228700566746,2024-03-07T17:41:39.829Z,lsm6dso acceleration sensor,8.743924,-3.8546648,4.2042184,3
867228710565412,2024-03-07T17:41:39.839Z,lsm6dso acceleration sensor,8.619426,-3.442862,4.249708,3
867228720564145,2024-03-07T17:41:39.849Z,lsm6dso acceleration sensor,8.952219,-3.229778,5.0855837,3
867228730562878,2024-03-07T17:41:39.859Z,lsm6dso acceleration sensor,9.493309,-3.0238767,5.478233,3
867228740561544,2024-03-07T17:41:39.869Z,lsm6dso acceleration sensor,9.838074,-2.4971523,6.1055136,3
867228750560277,2024-03-07T17:41:39.879Z,lsm6dso acceleration sensor,9.833285,-2.1787236,6.514922,3
867228760559010,2024-03-07T17:41:39.889Z,lsm6dso acceleration sensor,10.180445,-1.4628572,7.0296755,3
867228770557710,2024-03-07T17:41:39.899Z,lsm6dso acceleration sensor,10.36001,-1.1061212,7.3361335,3
867228780556476,2024-03-07T17:41:39.909Z,lsm6dso acceleration sensor,10.697593,-0.4333505,7.7982144,3
867228790555242,2024-03-07T17:41:39.918Z,lsm6dso acceleration sensor,10.771812,-0.08140286,7.486968,3
867228800554242,2024-03-07T17:41:39.929Z,lsm6dso acceleration sensor,10.43423,0.059855044,6.77589,3
867228810553008,2024-03-07T17:41:39.939Z,lsm6dso acceleration sensor,10.12059,-0.088585466,6.4095774,3
867228820551774,2024-03-07T17:41:39.949Z,lsm6dso acceleration sensor,9.584289,-0.5386954,6.1510034,3
867228830550540,2024-03-07T17:41:39.959Z,lsm6dso acceleration sensor,9.342474,-0.7469909,5.880459,3
867228840549306,2024-03-07T17:41:39.969Z,lsm6dso acceleration sensor,8.990526,-1.0582372,4.8386817,3
867228850548006,2024-03-07T17:41:39.979Z,lsm6dso acceleration sensor,8.684069,-1.2880806,4.2066126,3
